Agent,Author,Repo,CommitSha,smell_type,smell_name,Method,Line,File,Description
Copilot,open-metadata,OpenMetadata,e97e70bc9eb3f77006f61b58081cab0cca9d18be,implementation,Magic number,setUp,37,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/open-metadata$OpenMetadata/e97e70bc9eb3f77006f61b58081cab0cca9d18be/ingestion/tests/unit/test_etag_support.py,Magic number 429 used in setUp.
Copilot,open-metadata,OpenMetadata,e97e70bc9eb3f77006f61b58081cab0cca9d18be,implementation,Magic number,setUp,37,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/open-metadata$OpenMetadata/e97e70bc9eb3f77006f61b58081cab0cca9d18be/ingestion/tests/unit/test_etag_support.py,Magic number 502 used in setUp.
Copilot,open-metadata,OpenMetadata,e97e70bc9eb3f77006f61b58081cab0cca9d18be,implementation,Magic number,setUp,37,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/open-metadata$OpenMetadata/e97e70bc9eb3f77006f61b58081cab0cca9d18be/ingestion/tests/unit/test_etag_support.py,Magic number 503 used in setUp.
Copilot,open-metadata,OpenMetadata,e97e70bc9eb3f77006f61b58081cab0cca9d18be,implementation,Magic number,setUp,37,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/open-metadata$OpenMetadata/e97e70bc9eb3f77006f61b58081cab0cca9d18be/ingestion/tests/unit/test_etag_support.py,Magic number 504 used in setUp.
Copilot,open-metadata,OpenMetadata,e97e70bc9eb3f77006f61b58081cab0cca9d18be,implementation,Magic number,setUp,38,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/open-metadata$OpenMetadata/e97e70bc9eb3f77006f61b58081cab0cca9d18be/ingestion/tests/unit/test_etag_support.py,Magic number 400 used in setUp.
Copilot,open-metadata,OpenMetadata,e97e70bc9eb3f77006f61b58081cab0cca9d18be,implementation,Magic number,setUp,38,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/open-metadata$OpenMetadata/e97e70bc9eb3f77006f61b58081cab0cca9d18be/ingestion/tests/unit/test_etag_support.py,Magic number 401 used in setUp.
Copilot,open-metadata,OpenMetadata,e97e70bc9eb3f77006f61b58081cab0cca9d18be,implementation,Magic number,setUp,38,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/open-metadata$OpenMetadata/e97e70bc9eb3f77006f61b58081cab0cca9d18be/ingestion/tests/unit/test_etag_support.py,Magic number 403 used in setUp.
Devin,AgentOps-AI,agentops,f915964c6c9cbc7f0e1acf8b6d2bf11a58acb758,implementation,Long statement,extract_completion_response_attributes,179,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/AgentOps-AI$agentops/f915964c6c9cbc7f0e1acf8b6d2bf11a58acb758/agentops/instrumentation/providers/litellm/attributes/completion.py,A line with 183 chars in extract_completion_response_attributes exceeds the maximum length of 120 characters.
Devin,disler,single-file-agents,a8300e369dafe2eb6442f52b26f1495795050818,implementation,Long statement,,12,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/disler$single-file-agents/a8300e369dafe2eb6442f52b26f1495795050818/openai-agents-examples/05_agent_with_function_tools.py,A line with 416 chars in 05_agent_with_function_tools exceeds the maximum length of 120 characters.
OpenAI_Codex,DannyMac180,meta-agent,637775e67a381cf7d90c53d8148a368fcdda79fa,implementation,Long statement,,7,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/DannyMac180$meta-agent/637775e67a381cf7d90c53d8148a368fcdda79fa/src/meta_agent/evaluation/__init__.py,A line with 130 chars in __init__ exceeds the maximum length of 120 characters.
Copilot,Azure,azure-sdk-for-python,99a3e924dcc8a4841564e508045526c659017ff1,implementation,Long method,list,61 - 148,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/Azure$azure-sdk-for-python/99a3e924dcc8a4841564e508045526c659017ff1/sdk/ml/azure-ai-ml/azure/ai/ml/_restclient/v2023_04_01/aio/operations/_workspace_features_operations.py,Method 'list' is too long (69 lines).
OpenAI_Codex,microsoft,P.808,323217f3c40f9f894ac866ce38c03f77e92ab9c9,implementation,Magic number,test_outliers_z_score_threshold_high,10,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/microsoft$P.808/323217f3c40f9f894ac866ce38c03f77e92ab9c9/tests/test_result_parser.py,Magic number 10 used in test_outliers_z_score_threshold_high.
OpenAI_Codex,microsoft,P.808,323217f3c40f9f894ac866ce38c03f77e92ab9c9,implementation,Magic number,test_outliers_z_score_threshold_high,10,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/microsoft$P.808/323217f3c40f9f894ac866ce38c03f77e92ab9c9/tests/test_result_parser.py,Magic number 10 used in test_outliers_z_score_threshold_high.
OpenAI_Codex,microsoft,P.808,323217f3c40f9f894ac866ce38c03f77e92ab9c9,implementation,Magic number,test_outliers_z_score_threshold_high,10,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/microsoft$P.808/323217f3c40f9f894ac866ce38c03f77e92ab9c9/tests/test_result_parser.py,Magic number 10 used in test_outliers_z_score_threshold_high.
OpenAI_Codex,microsoft,P.808,323217f3c40f9f894ac866ce38c03f77e92ab9c9,implementation,Magic number,test_outliers_z_score_threshold_high,10,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/microsoft$P.808/323217f3c40f9f894ac866ce38c03f77e92ab9c9/tests/test_result_parser.py,Magic number 1000 used in test_outliers_z_score_threshold_high.
Devin,goat-sdk,goat,e90aba4b2119b57b8376a930599f4c3707ddd9f7,implementation,Long statement,create_wallet_for_twitter_user,387,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/goat-sdk$goat/e90aba4b2119b57b8376a930599f4c3707ddd9f7/python/src/wallets/crossmint/goat_wallets/crossmint/service.py,A line with 247 chars in create_wallet_for_twitter_user exceeds the maximum length of 120 characters.
Claude_Code,jlowin,fastmcp,2e31b2704b62882a63f09c1609f64298d71644e8,implementation,Long statement,_load_resources,73,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/jlowin$fastmcp/2e31b2704b62882a63f09c1609f64298d71644e8/src/fastmcp/resources/resource_manager.py,A line with 324 chars in _load_resources exceeds the maximum length of 120 characters.
OpenAI_Codex,python-cachier,cachier,0601473dd6b58197c1a4817ae4a75a1e284e6fd5,implementation,Long identifier,test_cache_size_within_limit_mongo,123,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/python-cachier$cachier/0601473dd6b58197c1a4817ae4a75a1e284e6fd5/tests/test_cache_size_limit.py,Identifier'test_cache_size_within_limit_mongo' exceeds the maximum length of 30 characters.
Devin,crewAIInc,crewAI,4e0501007a46618c2631102ae90764ba34db4bb4,implementation,Long statement,calculate_node_levels,98,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/4e0501007a46618c2631102ae90764ba34db4bb4/src/crewai/flow/utils.py,A line with 696 chars in calculate_node_levels exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,fb960dcdbc29d58e05e1d22c00d77f0d55ec9e27,implementation,Long statement,,1,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/fb960dcdbc29d58e05e1d22c00d77f0d55ec9e27/alpha_factory_v1/af_requests.py,A line with 372 chars in af_requests exceeds the maximum length of 120 characters.
Claude_Code,jlowin,fastmcp,6b1ba049c7c981163cbc25ea495388e84cec43ad,implementation,Long statement,_list_tools,458,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/jlowin$fastmcp/6b1ba049c7c981163cbc25ea495388e84cec43ad/src/fastmcp/server/server.py,A line with 170 chars in _list_tools exceeds the maximum length of 120 characters.
Claude_Code,MervinPraison,PraisonAI,c3bdd6cc8d1563878bfa80b992dd698e21218a23,implementation,Long statement,test_context_engineering_methods,108,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/MervinPraison$PraisonAI/c3bdd6cc8d1563878bfa80b992dd698e21218a23/src/praisonai-agents/tests/test_context_agent.py,A line with 244 chars in test_context_engineering_methods exceeds the maximum length of 120 characters.
Claude_Code,MervinPraison,PraisonAI,c3bdd6cc8d1563878bfa80b992dd698e21218a23,implementation,Long statement,test_context_engineering_methods,126,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/MervinPraison$PraisonAI/c3bdd6cc8d1563878bfa80b992dd698e21218a23/src/praisonai-agents/tests/test_context_agent.py,A line with 152 chars in test_context_engineering_methods exceeds the maximum length of 120 characters.
Devin,airbytehq,airbyte,c6abcb366e67a97cea504cb695cc4d1a6b8dc91a,implementation,Long statement,test_http_caching,23,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/airbytehq$airbyte/c6abcb366e67a97cea504cb695cc4d1a6b8dc91a/airbyte-integrations/connectors/source-github/unit_tests/test_http_caching.py,A line with 162 chars in test_http_caching exceeds the maximum length of 120 characters.
Devin,airbytehq,airbyte,c6abcb366e67a97cea504cb695cc4d1a6b8dc91a,implementation,Long statement,test_http_caching,34,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/airbytehq$airbyte/c6abcb366e67a97cea504cb695cc4d1a6b8dc91a/airbyte-integrations/connectors/source-github/unit_tests/test_http_caching.py,A line with 162 chars in test_http_caching exceeds the maximum length of 120 characters.
OpenAI_Codex,bmander,graphserver,411586b387f8f51722cfb87ea974e89441bfd541,design,Feature envy,,133,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/bmander$graphserver/411586b387f8f51722cfb87ea974e89441bfd541/python/tests/test_osm_simple_routing.py,Method 'test_access_provider_onramps' in class 'TestSimpleOSMRouting' seems to access code elements that are outside of the class more than its internal to class members. It seems the method is more suitable in `access_provider`.
OpenAI_Codex,bmander,graphserver,411586b387f8f51722cfb87ea974e89441bfd541,design,Feature envy,,206,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/bmander$graphserver/411586b387f8f51722cfb87ea974e89441bfd541/python/tests/test_osm_simple_routing.py,Method 'test_coordinate_to_coordinate_routing_setup' in class 'TestSimpleOSMRouting' seems to access code elements that are outside of the class more than its internal to class members. It seems the method is more suitable in `access_provider`.
OpenAI_Codex,bmander,graphserver,411586b387f8f51722cfb87ea974e89441bfd541,design,Feature envy,,261,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/bmander$graphserver/411586b387f8f51722cfb87ea974e89441bfd541/python/tests/test_osm_simple_routing.py,Method 'test_complete_coordinate_to_coordinate_routing' in class 'TestSimpleOSMRouting' seems to access code elements that are outside of the class more than its internal to class members. It seems the method is more suitable in `access_provider`.
Devin,crewAIInc,crewAI,cc08e36d321e7adb29ce01010a4dd80ef957108a,implementation,Long identifier,test_litellm_import_functionality,83,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/cc08e36d321e7adb29ce01010a4dd80ef957108a/tests/test_litellm_version_constraint.py,Identifier'test_litellm_import_functionality' exceeds the maximum length of 30 characters.
Cursor,browser-use,browser-use,37469ddcd599ab3948873a337cbf436ea54233e3,implementation,Magic number,ainvoke,261,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/browser-use$browser-use/37469ddcd599ab3948873a337cbf436ea54233e3/browser_use/llm/google/chat.py,Magic number 9 used in ainvoke.
Cursor,willccbb,verifiers,93609b70b89430e3c46c2ccb803f1f1a8623caf2,implementation,Magic number,test_basic_multiturn_rollout,59,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/93609b70b89430e3c46c2ccb803f1f1a8623caf2/tests/test_multiturn_env.py,Magic number 4 used in test_basic_multiturn_rollout.
Cursor,willccbb,verifiers,ec7fb2c923ab2181777e59abc3c0e8467da134f8,implementation,Magic number,test_basic_multiturn_rollout,69,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/ec7fb2c923ab2181777e59abc3c0e8467da134f8/tests/test_multiturn_env.py,Magic number 5 used in test_basic_multiturn_rollout.
Cursor,willccbb,verifiers,ec7fb2c923ab2181777e59abc3c0e8467da134f8,implementation,Magic number,test_basic_multiturn_rollout,73,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/ec7fb2c923ab2181777e59abc3c0e8467da134f8/tests/test_multiturn_env.py,Magic number 2 used in test_basic_multiturn_rollout.
Cursor,willccbb,verifiers,ec7fb2c923ab2181777e59abc3c0e8467da134f8,implementation,Magic number,test_basic_multiturn_rollout,74,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/ec7fb2c923ab2181777e59abc3c0e8467da134f8/tests/test_multiturn_env.py,Magic number 2 used in test_basic_multiturn_rollout.
Cursor,willccbb,verifiers,ec7fb2c923ab2181777e59abc3c0e8467da134f8,implementation,Magic number,test_basic_multiturn_rollout,75,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/ec7fb2c923ab2181777e59abc3c0e8467da134f8/tests/test_multiturn_env.py,Magic number 4 used in test_basic_multiturn_rollout.
Copilot,mlflow,mlflow,20cb76c94ed4b49924c7c9648cf907205b639b2c,implementation,Long statement,__eq__,65,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/mlflow$mlflow/20cb76c94ed4b49924c7c9648cf907205b639b2c/mlflow/store/_unity_catalog/registry/prompt_info.py,A line with 166 chars in __eq__ exceeds the maximum length of 120 characters.
Devin,digitaldemocracy2030,kouchou-ai,0c3dcf7fab592e87ae2165b868e41a767b7adae1,implementation,Empty catch block,verify_chatgpt_api_key,238,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/digitaldemocracy2030$kouchou-ai/0c3dcf7fab592e87ae2165b868e41a767b7adae1/server/src/routers/admin_report.py,Empty catch block found in verify_chatgpt_api_key.
Devin,digitaldemocracy2030,kouchou-ai,0c3dcf7fab592e87ae2165b868e41a767b7adae1,implementation,Empty catch block,verify_chatgpt_api_key,263,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/digitaldemocracy2030$kouchou-ai/0c3dcf7fab592e87ae2165b868e41a767b7adae1/server/src/routers/admin_report.py,Empty catch block found in verify_chatgpt_api_key.
Devin,crewAIInc,crewAI,564cd76cb98524d4447747a6be2dd3b8f758660e,implementation,Long identifier,test_install_crew_pyproject_not_exists,34,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/564cd76cb98524d4447747a6be2dd3b8f758660e/tests/cli/install_crew_test.py,Identifier'test_install_crew_pyproject_not_exists' exceeds the maximum length of 30 characters.
Copilot,Ljzd-PRO,KToolBox,d32c746010910711e1136cd540862d2e0a410611,implementation,Long identifier,test_winloop_init_success_on_windows,19,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/Ljzd-PRO$KToolBox/d32c746010910711e1136cd540862d2e0a410611/tests/ktoolbox/test_uvloop_init.py,Identifier'test_winloop_init_success_on_windows' exceeds the maximum length of 30 characters.
Devin,crewAIInc,crewAI,ce38a3d70ef8e31943384dd5b9c1cdbc6e77ba7a,implementation,Long statement,__init__,9,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/ce38a3d70ef8e31943384dd5b9c1cdbc6e77ba7a/src/crewai/utilities/exceptions/llm_error.py,A line with 188 chars in __init__ exceeds the maximum length of 120 characters.
Claude_Code,zenml-io,zenml,41462130b75ae14fb3da4d9ef9552821bf985048,implementation,Long method,save,459 - 648,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/zenml-io$zenml/41462130b75ae14fb3da4d9ef9552821bf985048/src/zenml/materializers/built_in_materializer.py,Method 'save' is too long (158 lines).
Devin,crewAIInc,crewAI,fb4bdad36737106ba452072721c2cfa85695ba4d,implementation,Long statement,test_agent_inherits_crew_embedder,106,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/fb4bdad36737106ba452072721c2cfa85695ba4d/tests/test_agent_knowledge.py,A line with 168 chars in test_agent_inherits_crew_embedder exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,fb4bdad36737106ba452072721c2cfa85695ba4d,implementation,Long statement,test_agent_inherits_crew_embedder,117,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/fb4bdad36737106ba452072721c2cfa85695ba4d/tests/test_agent_knowledge.py,A line with 155 chars in test_agent_inherits_crew_embedder exceeds the maximum length of 120 characters.
Devin,digitaldemocracy2030,kouchou-ai,ec78f740adf65ec18e3c090b60b18ea8e060b58b,implementation,Magic number,test_update_token_usage_with_none_values,57,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/digitaldemocracy2030$kouchou-ai/ec78f740adf65ec18e3c090b60b18ea8e060b58b/server/tests/services/test_update_token_usage.py,Magic number 50 used in test_update_token_usage_with_none_values.
Devin,digitaldemocracy2030,kouchou-ai,ec78f740adf65ec18e3c090b60b18ea8e060b58b,implementation,Magic number,test_update_token_usage_with_none_values,58,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/digitaldemocracy2030$kouchou-ai/ec78f740adf65ec18e3c090b60b18ea8e060b58b/server/tests/services/test_update_token_usage.py,Magic number 70 used in test_update_token_usage_with_none_values.
Devin,digitaldemocracy2030,kouchou-ai,ec78f740adf65ec18e3c090b60b18ea8e060b58b,implementation,Magic number,test_update_token_usage_with_none_values,62,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/digitaldemocracy2030$kouchou-ai/ec78f740adf65ec18e3c090b60b18ea8e060b58b/server/tests/services/test_update_token_usage.py,Magic number 500 used in test_update_token_usage_with_none_values.
Devin,digitaldemocracy2030,kouchou-ai,ec78f740adf65ec18e3c090b60b18ea8e060b58b,implementation,Magic number,test_update_token_usage_with_none_values,63,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/digitaldemocracy2030$kouchou-ai/ec78f740adf65ec18e3c090b60b18ea8e060b58b/server/tests/services/test_update_token_usage.py,Magic number 50 used in test_update_token_usage_with_none_values.
Devin,digitaldemocracy2030,kouchou-ai,ec78f740adf65ec18e3c090b60b18ea8e060b58b,implementation,Magic number,test_update_token_usage_with_none_values,64,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/digitaldemocracy2030$kouchou-ai/ec78f740adf65ec18e3c090b60b18ea8e060b58b/server/tests/services/test_update_token_usage.py,Magic number 70 used in test_update_token_usage_with_none_values.
Devin,crewAIInc,crewAI,4ea7858cecfc5128490662be56b6b52439dbd7f2,implementation,Long statement,test_litellm_dependency_allows_patch_versions,37,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/4ea7858cecfc5128490662be56b6b52439dbd7f2/tests/test_litellm_dependency.py,A line with 152 chars in test_litellm_dependency_allows_patch_versions exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,186e899ffd9b46f4fca6b8a7ae91a0e6571b93c8,implementation,Long statement,test_litellm_dependency_allows_patch_versions,12,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/186e899ffd9b46f4fca6b8a7ae91a0e6571b93c8/tests/test_litellm_dependency.py,A line with 216 chars in test_litellm_dependency_allows_patch_versions exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,186e899ffd9b46f4fca6b8a7ae91a0e6571b93c8,implementation,Long statement,test_litellm_dependency_allows_patch_versions,31,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/186e899ffd9b46f4fca6b8a7ae91a0e6571b93c8/tests/test_litellm_dependency.py,A line with 152 chars in test_litellm_dependency_allows_patch_versions exceeds the maximum length of 120 characters.
OpenAI_Codex,DannyMac180,meta-agent,d66a796a8b04be05e6115ce534a4e991f3a968fd,implementation,Long statement,safe_load,45,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/DannyMac180$meta-agent/d66a796a8b04be05e6115ce534a4e991f3a968fd/src/yaml/__init__.py,A line with 323 chars in safe_load exceeds the maximum length of 120 characters.
Copilot,Azure,azure-sdk-for-python,99a3e924dcc8a4841564e508045526c659017ff1,implementation,Long method,list,238 - 342,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/Azure$azure-sdk-for-python/99a3e924dcc8a4841564e508045526c659017ff1/sdk/ml/azure-ai-ml/azure/ai/ml/_restclient/v2021_10_01_dataplanepreview/operations/_component_containers_operations.py,Method 'list' is too long (74 lines).
OpenAI_Codex,briangu,klongpy,3069f5b1e7a4f55292edb0321033a72a0f9811ca,implementation,Magic number,cons,71,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/briangu$klongpy/3069f5b1e7a4f55292edb0321033a72a0f9811ca/examples/python/ringbuffer_duckdb.py,Magic number 1000 used in cons.
Copilot,huggingface,huggingface_hub,254893215037383e34304af5108f603a781f231a,implementation,Long statement,register_subcommand,46,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/huggingface$huggingface_hub/254893215037383e34304af5108f603a781f231a/src/huggingface_hub/cli/utils.py,A line with 140 chars in register_subcommand exceeds the maximum length of 120 characters.
Copilot,huggingface,huggingface_hub,254893215037383e34304af5108f603a781f231a,implementation,Long statement,register_subcommand,62,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/huggingface$huggingface_hub/254893215037383e34304af5108f603a781f231a/src/huggingface_hub/cli/utils.py,A line with 138 chars in register_subcommand exceeds the maximum length of 120 characters.
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Magic number,test_utils_track_usage_with_response_usage_available,194,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_usage_tracking.py,Magic number 100 used in test_utils_track_usage_with_response_usage_available.
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Magic number,test_utils_track_usage_with_response_usage_available,195,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_usage_tracking.py,Magic number 100 used in test_utils_track_usage_with_response_usage_available.
Devin,crewAIInc,crewAI,fa39ce9db2287632d5870d7de6aa8b44ebecd0f5,implementation,Long identifier,test_agent_with_missing_role_in_trained_data,1248,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/fa39ce9db2287632d5870d7de6aa8b44ebecd0f5/tests/agent_test.py,Identifier'test_agent_with_missing_role_in_trained_data' exceeds the maximum length of 30 characters.
OpenAI_Codex,DannyMac180,meta-agent,4eba9cb28649bbe1bbd0e8d943af6c278f1beb51,implementation,Long statement,test_bundle_generator_creates_files,11,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/DannyMac180$meta-agent/4eba9cb28649bbe1bbd0e8d943af6c278f1beb51/tests/test_bundle_generator.py,A line with 177 chars in test_bundle_generator_creates_files exceeds the maximum length of 120 characters.
Copilot,jeroenterheerdt,HAsmartirrigation,e106efb202e6be168633fc2ad6907c8660734999,implementation,Magic number,test_generate_monthly_climate_data,121,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/jeroenterheerdt$HAsmartirrigation/e106efb202e6be168633fc2ad6907c8660734999/tests/test_watering_calendar.py,Magic number 12 used in test_generate_monthly_climate_data.
Copilot,jeroenterheerdt,HAsmartirrigation,e106efb202e6be168633fc2ad6907c8660734999,implementation,Magic number,test_generate_monthly_climate_data,136,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/jeroenterheerdt$HAsmartirrigation/e106efb202e6be168633fc2ad6907c8660734999/tests/test_watering_calendar.py,Magic number 6 used in test_generate_monthly_climate_data.
Claude_Code,bayesianbandits,bayesianbandits,d9e86877a77bb5fcb1f80147d214444e6b72e867,design,Deficient encapsulation,,59,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/bayesianbandits$bayesianbandits/d9e86877a77bb5fcb1f80147d214444e6b72e867/tests/test_agent_pipeline.py,Class 'TestValidateSteps' accesses non-public code elements _validate_steps from test_validate_empty_steps
Claude_Code,bayesianbandits,bayesianbandits,d9e86877a77bb5fcb1f80147d214444e6b72e867,design,Deficient encapsulation,,87,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/bayesianbandits$bayesianbandits/d9e86877a77bb5fcb1f80147d214444e6b72e867/tests/test_agent_pipeline.py,Class 'TestTransformData' accesses non-public code elements _transform_data from test_transform_single_step
Claude_Code,bayesianbandits,bayesianbandits,d9e86877a77bb5fcb1f80147d214444e6b72e867,design,Deficient encapsulation,,128,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/bayesianbandits$bayesianbandits/d9e86877a77bb5fcb1f80147d214444e6b72e867/tests/test_agent_pipeline.py,Class 'TestContextualAgentPipeline' accesses non-public code elements _agent from test_basic_construction
Claude_Code,bayesianbandits,bayesianbandits,d9e86877a77bb5fcb1f80147d214444e6b72e867,design,Deficient encapsulation,,311,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/bayesianbandits$bayesianbandits/d9e86877a77bb5fcb1f80147d214444e6b72e867/tests/test_agent_pipeline.py,Class 'TestNonContextualAgentPipeline' accesses non-public code elements _agent from test_basic_construction
Claude_Code,bayesianbandits,bayesianbandits,d9e86877a77bb5fcb1f80147d214444e6b72e867,design,Deficient encapsulation,,437,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/bayesianbandits$bayesianbandits/d9e86877a77bb5fcb1f80147d214444e6b72e867/tests/test_agent_pipeline.py,Class 'TestAgentPipelineFactory' accesses non-public code elements _agent from test_contextual_agent_dispatch
