pr_url,owner,repo,pr_number,match_reason,sha,commit_url,author,author_date,commit_message,files_changed_count,files_changed,files_changed_detail
https://github.com/MahyarMoshiri/MoshirGallery/pull/14,MahyarMoshiri,MoshirGallery,14,COMMIT_MESSAGE_MATCH,b54c807bd0a27b1174970b6f685961f1ac4e0525,https://github.com/MahyarMoshiri/MoshirGallery/commit/b54c807bd0a27b1174970b6f685961f1ac4e0525,MahyarMoshiri,2025-07-28T15:23:04Z,Add Vercel deployment config,1,vercel.json,vercel.json|added|+4|-0
https://github.com/SE01-Industry-Based-Group-Project2025/tourism-project/pull/6,SE01-Industry-Based-Group-Project2025,tourism-project,6,COMMIT_MESSAGE_MATCH,b2ac5641688dcaad7b78ef5f4b49e19df28d53e3,https://github.com/SE01-Industry-Based-Group-Project2025/tourism-project/commit/b2ac5641688dcaad7b78ef5f4b49e19df28d53e3,Sasindu Jayawardana,2025-06-24T03:53:19Z,Add API integration for publishing new tours,1,frontend/src/components/tours/AddNewTour.jsx,frontend/src/components/tours/AddNewTour.jsx|modified|+48|-2
https://github.com/juergenaltemeier/mic-renamer/pull/82,juergenaltemeier,mic-renamer,82,COMMIT_MESSAGE_MATCH,e55387b6e66cc58c4257f29e2a6070bd8262a226,https://github.com/juergenaltemeier/mic-renamer/commit/e55387b6e66cc58c4257f29e2a6070bd8262a226,Jürgen Altemeier,2025-06-19T11:30:08Z,Ensure window icon is set,1,mic_renamer/app.py,mic_renamer/app.py|modified|+4|-1
https://github.com/AviFishman2005/threat_intel_html/pull/6,AviFishman2005,threat_intel_html,6,COMMIT_MESSAGE_MATCH,46a05bc143980626458a2b3cf6a5ebade40475c9,https://github.com/AviFishman2005/threat_intel_html/commit/46a05bc143980626458a2b3cf6a5ebade40475c9,AviFishman2005,2025-06-14T21:50:53Z,Add script to fetch sources from README,1,readme_source_aggregator.py,readme_source_aggregator.py|added|+108|-0
https://github.com/rafaelsdiasdev/littlebee-keycloak/pull/1,rafaelsdiasdev,littlebee-keycloak,1,COMMIT_MESSAGE_MATCH,6e74835c8245e261d9ec1b44bd8991b8f17f52d9,https://github.com/rafaelsdiasdev/littlebee-keycloak/commit/6e74835c8245e261d9ec1b44bd8991b8f17f52d9,Rafael Dias,2025-06-19T16:20:15Z,Rename project package from Lettlebee to littlebee,4,pom.xml;src/main/java/br/com/littlebee/keycloak/KeycloakDemoApplication.java;src/main/java/br/com/littlebee/keycloak/config/SecurityConfig.java;src/main/java/br/com/littlebee/keycloak/controller/DemoController.java,pom.xml|modified|+1|-1;src/main/java/br/com/littlebee/keycloak/KeycloakDemoApplication.java|renamed|+1|-1;src/main/java/br/com/littlebee/keycloak/config/SecurityConfig.java|renamed|+1|-1;src/main/java/br/com/littlebee/keycloak/controller/DemoController.java|renamed|+1|-1
https://github.com/santinopnp/PNPTelevisionTemplate1/pull/66,santinopnp,PNPTelevisionTemplate1,66,COMMIT_MESSAGE_MATCH,03f8d328575efccaafd2e41969ab68f4dde48c34,https://github.com/santinopnp/PNPTelevisionTemplate1/commit/03f8d328575efccaafd2e41969ab68f4dde48c34,santinopnp,2025-06-19T08:23:14Z,Remove unused runpy_fixed,1,runpy_fixed.py,runpy_fixed.py|removed|+0|-319
https://github.com/narr07/animejs-nuxt/pull/20,narr07,animejs-nuxt,20,COMMIT_MESSAGE_MATCH,e38923b1c7b39b125ceab3a1d70e84bbe3418da4,https://github.com/narr07/animejs-nuxt/commit/e38923b1c7b39b125ceab3a1d70e84bbe3418da4,"Dinar, Permadi",2025-07-25T09:29:50Z,docs: add usage examples for composables,1,README.md,README.md|modified|+91|-0
https://github.com/mochilang/mochi/pull/10452,mochilang,mochi,10452,COMMIT_MESSAGE_MATCH,5d00bc6239808a1e2fe21deae434a7ba7085a30c,https://github.com/mochilang/mochi/commit/5d00bc6239808a1e2fe21deae434a7ba7085a30c,Tam Nguyen Duc,2025-07-20T02:25:55Z,ts tasks: log progress,3,transpiler/x/ts/README.md;transpiler/x/ts/TASKS.md;transpiler/x/ts/transpiler.go,transpiler/x/ts/README.md|modified|+0|-1;transpiler/x/ts/TASKS.md|modified|+5|-1;transpiler/x/ts/transpiler.go|modified|+46|-9
https://github.com/ksteele98/mywebsite/pull/78,ksteele98,mywebsite,78,COMMIT_MESSAGE_MATCH,f54406a5e353e5e8e5b3dd160fdcf5a651f12bfb,https://github.com/ksteele98/mywebsite/commit/f54406a5e353e5e8e5b3dd160fdcf5a651f12bfb,ksteele98,2025-07-06T03:42:48Z,feat: show missed notifications,1,index.html,index.html|modified|+32|-0
https://github.com/arspesk/clickup-mcp-server/pull/1,arspesk,clickup-mcp-server,1,COMMIT_MESSAGE_MATCH,488ab3573decdbf31b7e98a2d60a2a350be8eb98,https://github.com/arspesk/clickup-mcp-server/commit/488ab3573decdbf31b7e98a2d60a2a350be8eb98,arspesk,2025-06-05T21:36:07Z,feat: enable document support by default,4,README.md;changelog.md;examples/n8n/docker-compose.yml;src/config.ts,README.md|modified|+1|-3;changelog.md|modified|+2|-1;examples/n8n/docker-compose.yml|modified|+0|-1;src/config.ts|modified|+6|-5
https://github.com/mmksimm/-/pull/7,mmksimm,-,7,COMMIT_MESSAGE_MATCH,5c773791b05164ae591534de9e8d638524184dd2,https://github.com/mmksimm/-/commit/5c773791b05164ae591534de9e8d638524184dd2,Max,2025-07-16T15:15:33Z,Initialize TON Forge webapp,24,.gitignore;ton-forge/.gitignore;ton-forge/README.md;ton-forge/eslint.config.js;ton-forge/index.html;ton-forge/package-lock.json;ton-forge/package.json;ton-forge/postcss.config.js;ton-forge/public/tonconnect-manifest.json;ton-forge/public/vite.svg;ton-forge/src/App.css;ton-forge/src/App.tsx;ton-forge/src/assets/react.svg;ton-forge/src/i18n.ts;ton-forge/src/index.css;ton-forge/src/locales/en.json;ton-forge/src/locales/ru.json;ton-forge/src/main.tsx;ton-forge/src/vite-env.d.ts;ton-forge/tailwind.config.js;ton-forge/tsconfig.app.json;ton-forge/tsconfig.json;ton-forge/tsconfig.node.json;ton-forge/vite.config.ts,.gitignore|added|+4|-0;ton-forge/.gitignore|added|+24|-0;ton-forge/README.md|added|+69|-0;ton-forge/eslint.config.js|added|+23|-0;ton-forge/index.html|added|+13|-0;ton-forge/package-lock.json|added|+4428|-0;ton-forge/package.json|added|+38|-0;ton-forge/postcss.config.js|added|+6|-0;ton-forge/public/tonconnect-manifest.json|added|+7|-0;ton-forge/public/vite.svg|added|+1|-0;ton-forge/src/App.css|added|+42|-0;ton-forge/src/App.tsx|added|+73|-0;ton-forge/src/assets/react.svg|added|+1|-0;ton-forge/src/i18n.ts|added|+15|-0;ton-forge/src/index.css|added|+3|-0;ton-forge/src/locales/en.json|added|+10|-0;ton-forge/src/locales/ru.json|added|+10|-0;ton-forge/src/main.tsx|added|+17|-0;ton-forge/src/vite-env.d.ts|added|+1|-0;ton-forge/tailwind.config.js|added|+7|-0;ton-forge/tsconfig.app.json|added|+27|-0;ton-forge/tsconfig.json|added|+7|-0;ton-forge/tsconfig.node.json|added|+25|-0;ton-forge/vite.config.ts|added|+7|-0
https://github.com/DougHaber/lair/pull/36,DougHaber,lair,36,COMMIT_MESSAGE_MATCH,5e710f0bf8b5f075daa1caae2d425a7b49c40ddd,https://github.com/DougHaber/lair/commit/5e710f0bf8b5f075daa1caae2d425a7b49c40ddd,Doug Haber,2025-06-18T03:15:57Z,tests: handle alt openai mode,2,CHANGELOG.md;tests/test_completer.py,CHANGELOG.md|modified|+1|-0;tests/test_completer.py|modified|+1|-1
https://github.com/cnRoldan/ea-games-stats/pull/2,cnRoldan,ea-games-stats,2,COMMIT_MESSAGE_MATCH,3dc115afaa41e01318dc9cc277453db42365126a,https://github.com/cnRoldan/ea-games-stats/commit/3dc115afaa41e01318dc9cc277453db42365126a,Claudio,2025-07-04T13:16:13Z,Add .gitignore,1,.gitignore,.gitignore|added|+6|-0
https://github.com/dstuecken/mysql-database-utilities/pull/2,dstuecken,mysql-database-utilities,2,COMMIT_MESSAGE_MATCH,462e6538eab27ff2cc5cf05bbe2ed80007b8b9e0,https://github.com/dstuecken/mysql-database-utilities/commit/462e6538eab27ff2cc5cf05bbe2ed80007b8b9e0,Dennis Stücken,2025-05-21T03:52:24Z,Increase default packet size,2,README.md;import-chunks.sh,README.md|modified|+1|-1;import-chunks.sh|modified|+2|-2
https://github.com/mendableai/firecrawl-docs/pull/38,mendableai,firecrawl-docs,38,COMMIT_MESSAGE_MATCH,bfe25afc8b7fb6a6037d434573e636580c536f1c,https://github.com/firecrawl/firecrawl-docs/commit/bfe25afc8b7fb6a6037d434573e636580c536f1c,Devin AI,2025-06-17T15:23:24Z,Add explanation of concurrent browsers to rate limits docs\n\n- Added explanatory paragraph before the concurrent browsers table\n- Clarifies what concurrent browsers mean for non-technical users\n- Addresses ticket FIR-2279\n\nCo-Authored-By: Micah Stairs <micah@sideguide.dev>,1,rate-limits.mdx,rate-limits.mdx|modified|+4|-0
https://github.com/NikolasNeofytou/differential-equations-/pull/1,NikolasNeofytou,differential-equations-,1,COMMIT_MESSAGE_MATCH,764897139e96956a1360796e8a5f8f22f6dac374,https://github.com/NikolasNeofytou/differential-equations-/commit/764897139e96956a1360796e8a5f8f22f6dac374,Nikolas Neofytou,2025-06-04T13:58:04Z,Add differential equation visualizer,3,README.md;requirements.txt;visualizer.py,README.md|modified|+22|-1;requirements.txt|added|+3|-0;visualizer.py|added|+105|-0
https://github.com/NikolasNeofytou/differential-equations-/pull/1,NikolasNeofytou,differential-equations-,1,COMMIT_MESSAGE_MATCH,4b9d8a2b28091cd53f9c59a64d174f5ae263b99c,https://github.com/NikolasNeofytou/differential-equations-/commit/4b9d8a2b28091cd53f9c59a64d174f5ae263b99c,Nikolas Neofytou,2025-06-04T14:08:03Z,Add Flask web interface,6,README.md;app.py;requirements.txt;static/.gitkeep;templates/index.html;visualizer.py,README.md|modified|+6|-8;app.py|added|+31|-0;requirements.txt|modified|+1|-0;static/.gitkeep|added|+0|-0;templates/index.html|added|+66|-0;visualizer.py|modified|+25|-11
https://github.com/MrME-CodeSmith/QuoteSwift/pull/174,MrME-CodeSmith,QuoteSwift,174,COMMIT_MESSAGE_MATCH,9a3f170ac3ee88fdb41fdcc32d5c08a280537b1c,https://github.com/MrME-CodeSmith/QuoteSwift/commit/9a3f170ac3ee88fdb41fdcc32d5c08a280537b1c,Ettienne van Zyl,2025-07-22T20:22:13Z,Move navigation to view model commands,6,ViewModels/AddBusinessViewModel.cs;ViewModels/QuotesViewModel.cs;frmAddBusiness.Designer.cs;frmAddBusiness.cs;frmViewQuotes.Designer.cs;frmViewQuotes.cs,ViewModels/AddBusinessViewModel.cs|modified|+24|-0;ViewModels/QuotesViewModel.cs|modified|+21|-1;frmAddBusiness.Designer.cs|modified|+0|-6;frmAddBusiness.cs|modified|+4|-31;frmViewQuotes.Designer.cs|modified|+0|-1;frmViewQuotes.cs|modified|+1|-11
https://github.com/auto-res2/auto-research/pull/80,auto-res2,auto-research,80,COMMIT_MESSAGE_MATCH,66dee51aeb4d809587e9af2badb9cab999ab7518,https://github.com/auto-res2/auto-research/commit/66dee51aeb4d809587e9af2badb9cab999ab7518,Devin AI,2025-04-08T04:56:23Z,Implement NTEC-G method with three experiments\n\nCo-Authored-By: unknown <>,6,config/experiment_config.py;requirements.txt;src/evaluate.py;src/main.py;src/preprocess.py;src/train.py,config/experiment_config.py|added|+25|-0;requirements.txt|modified|+6|-0;src/evaluate.py|modified|+121|-0;src/main.py|modified|+181|-0;src/preprocess.py|modified|+48|-0;src/train.py|modified|+137|-0
https://github.com/muratcangencturk/prompter/pull/56,muratcangencturk,prompter,56,COMMIT_MESSAGE_MATCH,e664f944ad7b4028b77ff9c6a3e33e29ad03136a,https://github.com/muratcangencturk/prompter/commit/e664f944ad7b4028b77ff9c6a3e33e29ad03136a,muratcangencturk,2025-06-08T14:03:45Z,Ensure Lucide init after load and cache logo,3,README.md;index.html;sw.js,README.md|modified|+1|-1;index.html|modified|+21|-21;sw.js|modified|+2|-1
https://github.com/solar-boi/DART/pull/1,solar-boi,DART,1,COMMIT_MESSAGE_MATCH,bff8cc7892d039817fa585e3fb0bd1a64f7a4493,https://github.com/solar-boi/DART/commit/bff8cc7892d039817fa585e3fb0bd1a64f7a4493,solar-boi,2025-06-13T06:48:44Z,Fix directory creation loop newline,1,config.py,config.py|modified|+1|-1
https://github.com/danielroe/carpenter/pull/184,danielroe,carpenter,184,COMMIT_MESSAGE_MATCH,621050d50ecf7601769fbd53c1c714a03a909c1e,https://github.com/danielroe/carpenter/commit/621050d50ecf7601769fbd53c1c714a03a909c1e,copilot-swe-agent[bot],2025-06-13T14:50:53Z,Initial plan for issue,0,,
https://github.com/danielroe/carpenter/pull/184,danielroe,carpenter,184,COMMIT_MESSAGE_MATCH,4ac94f3d59078dc666e02a4f04f96f12ca98aff5,https://github.com/danielroe/carpenter/commit/4ac94f3d59078dc666e02a4f04f96f12ca98aff5,copilot-swe-agent[bot],2025-06-13T14:58:01Z,Fix: Never reopen issue based on comment from collaborator\n\nCo-authored-by: danielroe <28706372+danielroe@users.noreply.github.com>,2,server/api/webhook.post.ts;test/author-role.spec.ts,server/api/webhook.post.ts|modified|+2|-2;test/author-role.spec.ts|added|+33|-0
https://github.com/danielroe/carpenter/pull/184,danielroe,carpenter,184,COMMIT_MESSAGE_MATCH,337d7133fce7e26b1efc0311b72557f5c96c1f68,https://github.com/danielroe/carpenter/commit/337d7133fce7e26b1efc0311b72557f5c96c1f68,copilot-swe-agent[bot],2025-06-13T15:09:54Z,Address review feedback: don't remove needs reproduction label for collaborators and remove unnecessary test\n\nCo-authored-by: danielroe <28706372+danielroe@users.noreply.github.com>,3,.gitignore;server/api/webhook.post.ts;test/author-role.spec.ts,.gitignore|modified|+1|-0;server/api/webhook.post.ts|modified|+15|-13;test/author-role.spec.ts|removed|+0|-33
https://github.com/danielroe/carpenter/pull/184,danielroe,carpenter,184,COMMIT_MESSAGE_MATCH,db9d25d14e01f45e6f48dbbe8b6bfc358b35c3bd,https://github.com/danielroe/carpenter/commit/db9d25d14e01f45e6f48dbbe8b6bfc358b35c3bd,copilot-swe-agent[bot],2025-06-13T15:33:39Z,Refactor: Use early return for collaborators to simplify conditional logic\n\nCo-authored-by: danielroe <28706372+danielroe@users.noreply.github.com>,1,server/api/webhook.post.ts,server/api/webhook.post.ts|modified|+36|-36
https://github.com/pankona/makasero/pull/44,pankona,makasero,44,COMMIT_MESSAGE_MATCH,7d4cea01f8627e7ef5baf762415fc152b13dfc9e,https://github.com/pankona/makasero/commit/7d4cea01f8627e7ef5baf762415fc152b13dfc9e,Devin AI,2025-05-03T01:46:45Z,Create build process for frontend static files (Issue #39)\n\nCo-Authored-By: Yosuke Akatsuka <pankona> <yosuke.akatsuka@gmail.com>,4,web/README.md;web/build.js;web/package.json;web/vite.config.js,web/README.md|added|+46|-0;web/build.js|modified|+18|-5;web/package.json|modified|+22|-21;web/vite.config.js|added|+12|-0
https://github.com/Distortions81/goXA/pull/113,Distortions81,goXA,113,COMMIT_MESSAGE_MATCH,557807babf62f7ab20439478f7b59903ff9eb7b4,https://github.com/Distortions81/goXA/commit/557807babf62f7ab20439478f7b59903ff9eb7b4,Distortions81,2025-06-11T23:23:18Z,chore: simplify benchmark script,1,benchmark.sh,benchmark.sh|modified|+24|-91
https://github.com/idaltu-1/sapyyn/pull/5,idaltu-1,sapyyn,5,COMMIT_MESSAGE_MATCH,217de80b40cc60f7bc8fe70b3db7d68158da8cd0,https://github.com/idaltu-1/sapyyn/commit/217de80b40cc60f7bc8fe70b3db7d68158da8cd0,idaltu-1,2025-07-13T02:37:08Z,Enhance homepage carousel,1,templates/index.html,templates/index.html|modified|+41|-6
https://github.com/HZiada21/pinstra/pull/1,HZiada21,pinstra,1,COMMIT_MESSAGE_MATCH,7dd996182f01833f9bea47eab2a7e6abc4b666a9,https://github.com/HZiada21/pinstra/commit/7dd996182f01833f9bea47eab2a7e6abc4b666a9,Cursor Agent,2025-07-07T01:21:25Z,"Add enhanced POS system with modern UI, animations, and responsive design\n\nCo-authored-by: hachemzd11 <hachemzd11@gmail.com>",3,EnhancedPOS.jsx;POS_Enhancement_Documentation.md;enhanced-pos.css,EnhancedPOS.jsx|added|+1022|-0;POS_Enhancement_Documentation.md|added|+201|-0;enhanced-pos.css|added|+518|-0
https://github.com/dmarquesgasparsj/montserrat-master/pull/52,dmarquesgasparsj,montserrat-master,52,COMMIT_MESSAGE_MATCH,86e833956ca793dca0d5106a370543bf3df50883,https://github.com/dmarquesgasparsj/montserrat-master/commit/86e833956ca793dca0d5106a370543bf3df50883,Diogo Marques Gaspar sj,2025-07-20T18:36:02Z,Add reservations report with PDF option,4,app/Http/Controllers/PageController.php;resources/views/reports/reservations.blade.php;routes/web.php;tests/Feature/Http/Controllers/PageControllerTest.php,app/Http/Controllers/PageController.php|modified|+23|-0;resources/views/reports/reservations.blade.php|added|+24|-0;routes/web.php|modified|+1|-0;tests/Feature/Http/Controllers/PageControllerTest.php|modified|+13|-0
https://github.com/Fountain-Coach/swift-codex-openapi-kernel/pull/30,Fountain-Coach,swift-codex-openapi-kernel,30,COMMIT_MESSAGE_MATCH,34ffc790733e90431363967911b67fbfa1984eac,https://github.com/Fountain-Coach/swift-codex-openapi-kernel/commit/34ffc790733e90431363967911b67fbfa1984eac,Benedikt Eickhoff,2025-07-07T13:17:31Z,docs: propose async-http-client approach,1,Reports/integration-testing-alternative.md,Reports/integration-testing-alternative.md|added|+37|-0
https://github.com/dankrr/tf2-inventory-scanner/pull/620,dankrr,tf2-inventory-scanner,620,COMMIT_MESSAGE_MATCH,48906a75943e4ab078db94571bae968fade1801d,https://github.com/dankrr/tf2-inventory-scanner/commit/48906a75943e4ab078db94571bae968fade1801d,dankrr,2025-07-15T21:43:26Z,Add cache initialization and improve port killing,2,app.py;tests/test_kill_process.py,app.py|modified|+44|-15;tests/test_kill_process.py|modified|+18|-2
https://github.com/bukitbesi/devmaster-gpt/pull/27,bukitbesi,devmaster-gpt,27,COMMIT_MESSAGE_MATCH,4fa5747d0e35973104d7755507de9f78d75557a7,https://github.com/bukitbesi/devmaster-gpt/commit/4fa5747d0e35973104d7755507de9f78d75557a7,Bukit Besi Junior,2025-06-13T18:36:51Z,docs: update README for telegram webhook,1,README.md,README.md|modified|+16|-11
https://github.com/JoaoOliveira2001/Marmitaria-React/pull/84,JoaoOliveira2001,Marmitaria-React,84,COMMIT_MESSAGE_MATCH,6657e2aad8519747135cee33c2505abc0c7201c5,https://github.com/JoaoOliveira2001/Marmitaria-React/commit/6657e2aad8519747135cee33c2505abc0c7201c5,João Victor,2025-07-06T13:28:45Z,Show confirmation popups instantly,1,src/pages/Mesa.js,src/pages/Mesa.js|modified|+53|-40
https://github.com/JoaoOliveira2001/Marmitaria-React/pull/84,JoaoOliveira2001,Marmitaria-React,84,COMMIT_MESSAGE_MATCH,d162b53c23de6b30f7ef0d73ee4e3a6c940edd45,https://github.com/JoaoOliveira2001/Marmitaria-React/commit/d162b53c23de6b30f7ef0d73ee4e3a6c940edd45,João Victor,2025-07-06T13:46:47Z,fix: send local orders to webhook,1,src/pages/Mesa.js,src/pages/Mesa.js|modified|+3|-2
https://github.com/KristopherKubicki/glimpser/pull/909,KristopherKubicki,glimpser,909,COMMIT_MESSAGE_MATCH,c8a503cff5ecb195017d4b0d2a6550067ba2ca6b,https://github.com/KristopherKubicki/glimpser/commit/c8a503cff5ecb195017d4b0d2a6550067ba2ca6b,Kristopher Kubicki,2025-06-03T16:43:14Z,chore(js): format logs table script,1,app/static/js/logs.js,app/static/js/logs.js|modified|+0|-1
https://github.com/lucasandrioli/agentedofuturo/pull/130,lucasandrioli,agentedofuturo,130,COMMIT_MESSAGE_MATCH,045ff24228c9357f2c5241e10fa4aedcd4d714f0,https://github.com/lucasandrioli/agentedofuturo/commit/045ff24228c9357f2c5241e10fa4aedcd4d714f0,lucasandrioli,2025-05-28T18:11:48Z,fix: wrap root page with SimulationProvider,1,src/app/page.tsx,src/app/page.tsx|modified|+19|-16
https://github.com/antialias/photo-to-citation/pull/1055,antialias,photo-to-citation,1055,COMMIT_MESSAGE_MATCH,310602314a0f7b153790fb7a968ae1a3e721126a,https://github.com/antialias/photo-to-citation/commit/310602314a0f7b153790fb7a968ae1a3e721126a,Thomas Hallock,2025-07-02T15:21:28Z,chore: inject deployment metadata,3,.env.example;.github/workflows/docker-build.yml;Dockerfile,.env.example|modified|+1|-0;.github/workflows/docker-build.yml|modified|+7|-0;Dockerfile|modified|+14|-0
https://github.com/Saber13110/AppTracking/pull/126,Saber13110,AppTracking,126,COMMIT_MESSAGE_MATCH,7d5e14453c34b56cad11334afad7e0fd70e2ee72,https://github.com/Saber13110/AppTracking/commit/7d5e14453c34b56cad11334afad7e0fd70e2ee72,Saber13110,2025-06-08T03:24:38Z,Remove unused backend node packages,2,backend/package-lock.json;backend/package.json,backend/package-lock.json|removed|+0|-18;backend/package.json|removed|+0|-5
https://github.com/Alojamientos-Morona/alojamientos/pull/34,Alojamientos-Morona,alojamientos,34,COMMIT_MESSAGE_MATCH,22966dc3289cc5d78cb96c750dec3a6d9b5770f8,https://github.com/Alojamientos-Morona/alojamientos/commit/22966dc3289cc5d78cb96c750dec3a6d9b5770f8,Alojamientos-Morona,2025-07-02T16:03:01Z,Add category and status columns to establishments list,1,views/establecimientos/index.php,views/establecimientos/index.php|modified|+15|-0
https://github.com/theangrygamershowproductions/DevOnboarder/pull/390,theangrygamershowproductions,DevOnboarder,390,COMMIT_MESSAGE_MATCH,9847a232bae7f4b3545b26d6ccc48a331fa58197,https://github.com/theangrygamershowproductions/DevOnboarder/commit/9847a232bae7f4b3545b26d6ccc48a331fa58197,Reesey275,2025-07-05T07:42:32Z,DOCS(ci): note GitHub CLI action and logging,2,docs/CHANGELOG.md;docs/ci-workflow.md,docs/CHANGELOG.md|modified|+1|-0;docs/ci-workflow.md|modified|+4|-0
https://github.com/jordiordonez/multiyear-capture-analysis/pull/28,jordiordonez,multiyear-capture-analysis,28,COMMIT_MESSAGE_MATCH,640210b602d0e85ec79d17c96a416e00b20aa6fc,https://github.com/jordiordonez/multiyear-capture-analysis/commit/640210b602d0e85ec79d17c96a416e00b20aa6fc,jordiordonez,2025-07-17T11:29:38Z,Fix dashboard filters and TCC participant count,2,app_sorteig.py;pages/Dashboard.py,app_sorteig.py|modified|+206|-128;pages/Dashboard.py|modified|+267|-186
https://github.com/jakealexander1983/jakealexanderwebsite/pull/16,jakealexander1983,jakealexanderwebsite,16,COMMIT_MESSAGE_MATCH,98cd03d007180901ce75afb51f7aabb194e51aa9,https://github.com/jakealexander1983/jakealexanderwebsite/commit/98cd03d007180901ce75afb51f7aabb194e51aa9,Cursor Agent,2025-07-24T15:02:34Z,"Fix email font styling, social icon hover colors, YouTube icon, and mobile centering across all pages",5,arrangements.html;index.html;listen.html;rounds.html;videos.html,arrangements.html|modified|+9|-2;index.html|modified|+4|-3;listen.html|modified|+9|-2;rounds.html|modified|+9|-2;videos.html|modified|+9|-2
https://github.com/thequantumturtle/BenchmarkingQuantumHardwareML/pull/2,thequantumturtle,BenchmarkingQuantumHardwareML,2,COMMIT_MESSAGE_MATCH,d072581ff4c005f28816ae993801508c009e2cc5,https://github.com/thequantumturtle/BenchmarkingQuantumHardwareML/commit/d072581ff4c005f28816ae993801508c009e2cc5,thequantumturtle,2025-06-25T21:31:04Z,Add Docker configuration,3,Dockerfile;README.md;requirements.txt,Dockerfile|added|+6|-0;README.md|modified|+11|-0;requirements.txt|added|+2|-0
https://github.com/mirichard/pm-tools-templates/pull/277,mirichard,pm-tools-templates,277,COMMIT_MESSAGE_MATCH,7a4b820e7d7a5962ba90ebc886234d4b4bb057e1,https://github.com/mirichard/pm-tools-templates/commit/7a4b820e7d7a5962ba90ebc886234d4b4bb057e1,Michael Richard,2025-06-29T18:53:34Z,Embed dashboard preview and remove binary,6,README.md;dashboard-mvp/README.md;docs/dashboard-mvp-demo.md;docs/index.md;package.json;scripts/start-dashboard-demo.sh,README.md|modified|+1|-0;dashboard-mvp/README.md|modified|+1|-1;docs/dashboard-mvp-demo.md|added|+41|-0;docs/index.md|modified|+1|-0;package.json|modified|+2|-1;scripts/start-dashboard-demo.sh|added|+18|-0
https://github.com/mirichard/pm-tools-templates/pull/277,mirichard,pm-tools-templates,277,COMMIT_MESSAGE_MATCH,9e85518e42a2bd828708d2063bfaa7352ac46770,https://github.com/mirichard/pm-tools-templates/commit/9e85518e42a2bd828708d2063bfaa7352ac46770,Michael Richard,2025-06-29T18:55:21Z,Merge branch 'main' into codex/test-mvp-dashboard,18,README.md;backlog/roadmap-product-backlog.md;codex_project_plan.md;dashboards/project-health-dashboard.md;docs/dashboard-mvp-demo.md;docs/index.md;full_check_output.txt;link_health_report_filtered.txt;project-docs/README.md;project-docs/hybrid_project_charter.md;project-docs/hybrid_project_management_plan.md;project-docs/hybrid_release_plan.md;project-docs/progressive_acceptance_plan.md;project-docs/project_initiation_checklist.md;project-docs/sprint1_planning.md;project-docs/sprint1_retrospective.md;project-docs/sprint1_review.md;quick_check_output.txt,README.md|modified|+8|-0;backlog/roadmap-product-backlog.md|modified|+15|-0;codex_project_plan.md|added|+57|-0;dashboards/project-health-dashboard.md|modified|+3|-3;docs/dashboard-mvp-demo.md|modified|+30|-2;docs/index.md|modified|+5|-0;full_check_output.txt|modified|+149|-20;link_health_report_filtered.txt|modified|+130|-19;project-docs/README.md|added|+16|-0;project-docs/hybrid_project_charter.md|added|+425|-0;project-docs/hybrid_project_management_plan.md|added|+44|-0;project-docs/hybrid_release_plan.md|added|+597|-0;project-docs/progressive_acceptance_plan.md|added|+482|-0;project-docs/project_initiation_checklist.md|added|+215|-0;project-docs/sprint1_planning.md|added|+504|-0;project-docs/sprint1_retrospective.md|added|+349|-0;project-docs/sprint1_review.md|added|+603|-0;quick_check_output.txt|modified|+6|-5
https://github.com/gevans3000/bitdashfirestudio/pull/198,gevans3000,bitdashfirestudio,198,COMMIT_MESSAGE_MATCH,82421d9efe8a908547abd5eb9b76f32c769cd4ef,https://github.com/gevans3000/bitdashfirestudio/commit/82421d9efe8a908547abd5eb9b76f32c769cd4ef,G,2025-06-04T15:47:32Z,feat(memory): add snapshot parser,2,scripts/memory-utils.ts;src/__tests__/memory-utils.test.ts,scripts/memory-utils.ts|modified|+97|-38;src/__tests__/memory-utils.test.ts|modified|+192|-119
https://github.com/sw1029/Termproject_3/pull/4,sw1029,Termproject_3,4,COMMIT_MESSAGE_MATCH,0ce92e327497c16a4c06e9618af3340603ba1523,https://github.com/sw1029/Termproject_3/commit/0ce92e327497c16a4c06e9618af3340603ba1523,sw1029,2025-06-06T09:04:38Z,Enhance run_crawlers output,1,run_crawlers.sh,run_crawlers.sh|modified|+27|-5
https://github.com/print3git/MVP-website/pull/2596,print3git,MVP-website,2596,COMMIT_MESSAGE_MATCH,2d36f6f37839d68267b36b0789df6c17b28cb44e,https://github.com/print3git/MVP-website/commit/2d36f6f37839d68267b36b0789df6c17b28cb44e,print3git,2025-07-13T18:23:22Z,test: check cross-spawn dependency installed,1,tests/crossSpawnInstalled.test.js,tests/crossSpawnInstalled.test.js|added|+10|-0
https://github.com/JWLBOYCE/Personal-Financial-Analysis/pull/113,JWLBOYCE,Personal-Financial-Analysis,113,COMMIT_MESSAGE_MATCH,447a19ae6b055ce214cfc71519c78e5e94b70e32,https://github.com/JWLBOYCE/Personal-Financial-Analysis/commit/447a19ae6b055ce214cfc71519c78e5e94b70e32,JWLBOYCE,2025-07-13T09:00:03Z,Add compare months analysis widget,3,gui/__init__.py;gui/compare_months_widget.py;gui/main_window.py,gui/__init__.py|modified|+2|-0;gui/compare_months_widget.py|added|+148|-0;gui/main_window.py|modified|+8|-0
